,Rank,Name,Platform,Publisher,Developer,Critic_Score,User_Score,Total_Shipped,Year
9876,9875,Burnout 2: Point of Impact,Nintendo GameCube,Acclaim Entertainment,Criterion Games,8.5,,0.15,2003
9880,9879,Active Life Explorer,Nintendo Wii,Namco Bandai,Namco Bandai Games,,,0.15,2010
9881,9880,Doctor Who: Evacuation Earth,Nintendo DS,Unknown,Asylum Entertainment,,,0.15,2010
9885,9884,Family Party: Fitness Fun,Nintendo Wii,D3 Publisher,Tamsoft Corporation,,,0.15,2010
9887,9886,Dragon Ball Z: Harukanaru Densetsu (JP sales),Nintendo DS,Atari,Bec,,,0.15,2007
9888,9887,WordJong,Nintendo DS,Destineer,Magellan Interactive,7.5,,0.15,2007
9890,9889,Arcade Zone,Nintendo Wii,Activision,Ivolgamus UAB,,,0.15,2009
9891,9890,Tak: The Great Juju Challenge,Nintendo GameCube,THQ,Avalanche Software,8.0,,0.15,2005
9892,9891,Scripps Spelling Bee,Nintendo DS,THQ,"Webfoot Technologies, Inc.",,,0.15,2010
9894,9893,"Go, Diego, Go! Safari Rescue",Nintendo DS,2K Play,Black Lantern Studios,7.0,,0.15,2007
9895,9894,Major League Baseball 2K11,Nintendo Wii,2K Sports,Visual Concepts,,,0.15,2011
9896,9895,Knockout Kings 2003,Nintendo GameCube,EA Sports,NEW?�Corporation,,,0.15,2002
9897,9896,NCAA Football 2004,Nintendo GameCube,EA Sports,EA Tiburon,8.7,,0.15,2003
9898,9897,The Godfather: Blackhand Edition,Nintendo Wii,Electronic Arts,EA Redwood Shores,7.4,,0.15,2007
9899,9898,XGIII: Extreme G Racing,Nintendo GameCube,Acclaim Entertainment,Acclaim Studios Cheltenham,8.6,,0.15,2001
9902,9901,Crush3D,Nintendo 3DS,Sega,Zo?� Mode,6.5,,0.15,2012
9912,9911,Cave Story+,Nintendo Switch,Nicalis,Studio Pixel,,,0.15,2017
9918,9917,Gunslingers,Nintendo Wii,Valcon Games,Neko Entertainment,,,0.15,2011
9920,9919,Cartoon Network Collection: Game Boy Advance Video Special Edition,Game Boy Advance,Majesco,Majesco Games,,,0.15,2005
9923,9922,Scooby-Doo! Unmasked,Nintendo GameCube,THQ,Artificial Mind and Movement,6.9,,0.15,2005
9925,9924,Block Party,Nintendo Wii,Activision,Activision,3.3,,0.15,2008
9926,9925,Prince of Persia: The Forgotten Sands,Nintendo DS,Ubisoft,Ubisoft Montreal,4.5,,0.15,2010
9930,9929,Fire Emblem Warriors,Nintendo 3DS,Nintendo,Omega Force,6.9,8.1,0.15,2017
9932,9931,Thor: God of Thunder,Nintendo Wii,Sega,Red Fly Studio,6.4,,0.15,2011
9934,9933,Sonny with a Chance,Nintendo DS,Disney Interactive Studios,Altron,,,0.15,2010
9939,9938,Army Men: Sarge's War,Nintendo GameCube,Global Star Software,Tactical Development,,,0.15,2004
9942,9941,Little League World Series Baseball 2009,Nintendo Wii,Activision,Now Production,,,0.15,2009
9943,9942,Bigfoot: Collision Course,Nintendo DS,Zoo Digital Publishing,Destination Software,,,0.15,2009
9947,9946,Frogger's Adventures: The Rescue,Nintendo GameCube,Konami,Konami,5.5,,0.15,2003
9948,9947,SpongeBob's Truth or Square,Nintendo DS,THQ,Heavy Iron Studios,,,0.15,2009
9950,9949,Major League Baseball 2K10,Nintendo DS,2K Sports,Visual Concepts,2.8,,0.15,2010
9951,9950,Samurai Warriors: Katana,Nintendo Wii,KOEI,Omega Force,,,0.15,2008
9953,9952,The Fairly Odd Parents: Clash with the Anti-World,Game Boy Advance,THQ,THQ,3.5,,0.15,2005
9955,9954,Build-A-Bear Workshop: Welcome to Hugsville,Nintendo DS,Game Factory,Game Factory,,,0.15,2010
9962,9961,Ice Age 2: The Meltdown,Nintendo DS,Sierra Entertainment,Amaze Entertainment,5.5,,0.15,2006
9963,9962,Bomberman,Nintendo DS,Ubisoft,Hudson Soft,7.5,,0.15,2005
9969,9968,Rayman Origins,Nintendo 3DS,Ubisoft,Ubisoft,7.1,6.3,0.15,2012
9970,9969,Rudra no Hihou,Super Nintendo Entertainment System,Square,SquareSoft,,,0.15,1996
9971,9970,Prince of Persia: The Sands of Time,Game Boy Advance,Ubisoft,Ubisoft Montreal,7.0,,0.15,2003
9973,9972,Farm Frenzy: Animal Country,Nintendo DS,City Interactive,City Interactive,,,0.15,2010
9974,9973,Zoids: Battle Legends,Nintendo GameCube,Atari,Tomy Corporation,5.0,,0.15,2004
9981,9980,Killer7,Nintendo GameCube,Capcom,Grasshopper Manufacture,7.2,,0.15,2005
9984,9983,Super Monkey Ball Adventure,Nintendo GameCube,Sega,Traveller's Tales,4.8,,0.15,2006
9987,9986,Travel Games For Dummies,Nintendo DS,Electronic Arts,Electronic Arts,4.7,,0.15,2008
9988,9987,Space Invaders Extreme,Nintendo DS,Square Enix,Taito Corporation,8.3,,0.15,2008
9990,9989,Major League Baseball 2K12,Nintendo Wii,Take-Two Interactive,"Visual Concepts, Ltd.",,,0.15,2012
9995,9994,Kids Learn Math: A+ Edition,Nintendo DS,Unknown,Talking Stick Games,,,0.15,2011
9996,9995,World League Soccer,Super Nintendo Entertainment System,Mindscape,Anco,,,0.15,1992
9999,9998,The Oregon Trail,Nintendo Wii,Crave Entertainment,SVG Distribution,,,0.15,2011
10001,10000,Cake Mania: In The Mix!,Nintendo Wii,Majesco,Gorilla Systems,,,0.15,2008
10005,10004,Countdown: The Game,Nintendo DS,Mindscape,Mindscape,,,0.15,2009
10006,10005,Derby Stallion Gold,Nintendo 3DS,Kadokawa Shoten,Enterbrain,,,0.15,2014
10008,10007,Pokemon: Johto Photo Finish: Game Boy Advance Video,Game Boy Advance,Majesco,Nintendo,,,0.15,2004
10011,10010,Top Gun: Combat Zones,Nintendo GameCube,Titus,Digital Integration,4.8,,0.15,2002
10012,10011,Ben 10 Galactic Racing,Nintendo 3DS,D3 Publisher,Monkey Bar Games,,,0.15,2011
10015,10014,Spongebob Squarepants / Fairly Odd Parents Double Pack,Game Boy Advance,THQ,THQ,,,0.15,2005
10019,10018,Dark Rift,Nintendo 64,Victory Lap Games,Kronos Digital Entertainment,5.4,,0.15,1997
10020,10019,Derby Stallion 64,Nintendo 64,Media Factory,ParityBit,,,0.15,2001
10021,10020,Doraemon 3: Nobi Dai no Machi SOS!,Nintendo 64,Epoch,Epoch,,,0.15,2000
10024,10023,Hatsune Miku: Project Diva MegaMix,Nintendo Switch,Sega,Sega,,,0.15,2020
10025,10024,Moonlighter,Nintendo Switch,Merge Games,Digital Sun,8.3,8.2,0.15,2018
10026,10025,Space Station Silicon Valley,Nintendo 64,Take-Two Interactive,DMA Design,8.3,,0.15,1998
10028,10027,All-Star Baseball 2003,Nintendo GameCube,Acclaim Entertainment,Acclaim Entertainment,8.7,,0.15,2002
10029,10028,Burger Island,Nintendo Wii,Destineer,TechFront,,,0.15,2009
10033,10032,Petz: Dogz Talent Show,Nintendo DS,Ubisoft,Ubisoft,,,0.15,2009
10034,10033,Where the Wild Things Are,Nintendo DS,Warner Bros. Interactive,Amaze Entertainment,6.5,,0.15,2009
10035,10034,RiME,Nintendo Switch,Grey Box,Tequila Works,4.5,5.7,0.15,2017
10039,10038,Monster Hunter Diary: Poka Poka Airou Village DX,Nintendo 3DS,Capcom,From Software,,,0.15,2015
10042,10041,Tetris Attack,Super Nintendo Entertainment System,Nintendo,Intelligent Systems,,,0.15,1996
10044,10043,Your Shape: Fitness Evolved 2013,Nintendo Wii U,Ubisoft,Unknown,7.6,6.3,0.15,2012
10048,10047,Disney's Planes,Nintendo Wii,Disney Interactive Studios,Behaviour Interactive,,,0.15,2013
10054,10053,X-Men: The Official Game,Nintendo GameCube,Activision,Hypnos,5.9,,0.15,2006
10057,10056,Brain Boost: Gamma Wave,Nintendo DS,Majesco,Interchannel,4.5,,0.15,2006
10061,10060,All-Star Baseball 2003,Game Boy Advance,Acclaim Entertainment,Software Creations,7.7,,0.15,2002
10065,10064,WWE '13,Nintendo Wii,THQ,Unknown,,,0.15,2012
10068,10067,Curious George,Nintendo GameCube,Namco,Monkey Bar Games,5.5,,0.15,2006
10069,10068,Strawberry Shortcake: Game Boy Advance Video Volume 1,Game Boy Advance,Majesco,Majesco Games,,,0.15,2004
10070,10069,The Incredibles: Rise of the Underminer,Nintendo DS,THQ,Helixe,6.3,,0.15,2005
10072,10071,Geist,Nintendo GameCube,Nintendo,n-Space,6.6,7.6,0.15,2005
10075,10074,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,Nintendo 3DS,Nippon Columbia,Nippon Columbia,,,0.15,2013
10076,10075,Street Fighter Alpha 3,Game Boy Advance,Capcom,Crawfish Interactive,9.0,,0.15,2002
10080,10079,The Quest Trio,Nintendo DS,Activision,Mistic Software,8.1,,0.15,2008
10081,10080,Backyard Sports: Sandlot Sluggers,Nintendo Wii,Atari,HB Studios Multimedia Limited,,,0.15,2010
10083,10082,Victorious: Hollywood Arts Debut,Nintendo DS,D3 Publisher,Namco Bandai Games,,,0.15,2011
10085,10084,Ridge Racer DS,Nintendo DS,Namco,Nintendo Software Technology Corporation,6.3,,0.15,2004
10086,10085,Candace Kane's Candy Factory,Nintendo Wii,Destineer,Destineer,5.2,,0.15,2008
10087,10086,Sam & Max: Season One,Nintendo Wii,The Adventure Company,Telltale Games,7.1,,0.15,2008
10093,10092,Brain Boost: Beta Wave,Nintendo DS,Majesco,Interchannel,4.5,,0.15,2006
10094,10093,Power Pro Kun Pocket 9,Nintendo DS,Konami,PawaPuro Production,,,0.15,2006
10102,10101,Gear.Club Unlimited,Nintendo Switch,Microids,Eden Games,6.1,6.8,0.15,2017
10104,10103,The Incredible Hulk: Ultimate Destruction,Nintendo GameCube,VU Games,Radical Entertainment,8.7,,0.15,2005
10107,10106,Prince of Persia: The Two Thrones,Nintendo GameCube,Ubisoft,Ubisoft Montreal,8.7,,0.15,2005
10114,10113,SpongeBob's Boating Bash,Nintendo DS,THQ,Impulse Games,,,0.15,2010
10115,10114,Nancy Drew: The White Wolf of Icicle Creek,Nintendo Wii,Sega,Her Interactive,7.5,,0.15,2008
10116,10115,Batman Begins,Nintendo GameCube,Electronic Arts,Eurocom Entertainment Software,7.6,,0.15,2005
10131,10130,Imagine: Fashion Designer,Nintendo 3DS,Ubisoft,Ubisoft Sofia,,,0.15,2011
10132,10131,Yu-Gi-Oh! Nightmare Troubadour (US sales),Nintendo DS,Konami,Konami,,,0.15,2005
10133,10132,Metroid Prime: Federation Force,Nintendo 3DS,Nintendo,Next Level Games,6.3,5.4,0.15,2016
10136,10135,Charm Girls Club: Pajama Party,Nintendo Wii,Electronic Arts,Electronic Arts,,,0.15,2009
10137,10136,Power Pro Kun Pocket 1+2,Game Boy Advance,Konami,Diamond Head,,,0.15,2004
10138,10137,Tamagotchi no Narikiri Channel,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.15,2009
10139,10138,The Wizard of Oz: Beyond The Yellow Brick Road,Nintendo DS,Xseed Games,Media.Vision,6.4,,0.15,2009
10140,10139,Medal of Honor: Infiltrator,Game Boy Advance,Electronic Arts,Netherock Ltd.,8.8,,0.15,2003
10141,10140,Baseball Blast!,Nintendo Wii,2K Sports,Take-Two Interactive,6.0,,0.15,2009
10142,10141,Jewel Quest Solitaire,Nintendo DS,GSP,Avanquest Software,,,0.15,2011
10143,10142,Jurassic: The Hunted,Nintendo Wii,Activision,Activision,6.0,,0.15,2009
10146,10145,Pac-Man Party 3D,Nintendo 3DS,Namco Bandai,Namco Bandai Games,4.3,5.8,0.15,2011
10151,10150,Shin Chan: ?�Aventuras de Cine!,Nintendo DS,505 Games,Inti Creates,,,0.15,2008
10153,10152,Tamagotchi Collection,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.15,2011
10155,10154,Barbie Superpack: Secret Agent / Groovy Games,Game Boy Advance,VU Games,Digital Illusions,,,0.15,2005
10157,10156,Tom Clancy's Ghost Recon,Nintendo GameCube,Ubisoft,Red Storm Entertainment,4.5,,0.15,2003
10160,10159,Rubik's World,Nintendo Wii,Game Factory,Two Tribes,6.5,,0.15,2008
10166,10165,Sonic Advance & Sonic Pinball Party Combo Pack,Game Boy Advance,Sega,Sonic Team,,,0.15,2005
10167,10166,Boktai: The Sun is in Your Hand,Game Boy Advance,Konami,Kojima Productions,7.8,,0.15,2003
10168,10167,Rayman Raving Rabbids,Nintendo DS,Ubisoft,Ubisoft Bulgaria,6.5,,0.15,2007
10169,10168,Ultimate Board Game Collection,Nintendo Wii,Valcon Games,Jack of All Games,3.5,,0.15,2007
10170,10169,Kamen Rider: Climax Heroes OOO,Nintendo Wii,Namco Bandai,Eighting,,,0.15,2010
10174,10173,Tiger Woods PGA Tour,Nintendo DS,EA Sports,EA?�Canada,,,0.15,2004
10176,10175,Elf: The Movie,Game Boy Advance,Crave Entertainment,Humansoft,,,0.15,2004
10178,10177,Cave Story 3D,Nintendo 3DS,NIS America,Nicalis,8.2,8.2,0.15,2011
10179,10178,MLB SlugFest 20-03,Nintendo GameCube,Midway Games,Gratuitous Games,8.2,,0.15,2002
10180,10179,Tamagotchi no Appare! Niji Venture,Nintendo DS,Namco Bandai,Jupiter Corporation,,,0.14,2007
10188,10187,Kid Adventures: Sky Captain,Nintendo Wii,D3 Publisher,Torus Games,,,0.14,2010
10190,10189,Has-Been Heroes,Nintendo Switch,GameTrust,Frozenbyte,4.8,7.2,0.14,2017
10191,10190,QuickSpot,Nintendo DS,Namco Bandai,Namco Bandai Games America,7.4,,0.14,2007
10192,10191,Tennis no Oji-Sama: Aim at The Victory!,Game Boy Advance,Konami,Konami,,,0.14,2002
10195,10194,Spider-Man: Friend or Foe,Nintendo Wii,Activision,Next Level Games,5.6,,0.14,2007
10199,10198,Heroes of Mana,Nintendo DS,Square Enix,Brownie Brown,6.4,,0.14,2007
10207,10206,Sakura Wars GB,Game Boy,Media Factory,Media Factory,,,0.14,2000
10211,10210,SafeCracker: The Ultimate Puzzle Adventure,Nintendo DS,DreamCatcher Interactive,JoWood Productions,,,0.14,2009
10213,10212,Rayman 3,Game Boy Advance,Ubisoft,Ubisoft,7.9,,0.14,2003
10217,10216,Okaeri! Chibi-Robo! Happy Richie Oosouji,Nintendo DS,Nintendo,skip Ltd.,,,0.14,2009
10220,10219,Geometry Wars: Galaxies,Nintendo DS,Sierra Entertainment,Kuju Entertainment,7.8,,0.14,2007
10223,10222,Ratatouille,Nintendo GameCube,THQ,Asobo Studio,6.1,,0.14,2007
10226,10225,Super Robot Taisen OG Saga: Endless Frontier (JP sales),Nintendo DS,Atlus,Monolith Soft,,,0.14,2009
10227,10226,Farming Simulator 2012,Nintendo 3DS,Excalibur Publishing Limited,Astragon,,,0.14,2012
10228,10227,Balloon Pop,Nintendo DS,UFO Interactive,Tommo,,,0.14,2009
10234,10233,Klonoa: Empire of Dreams,Game Boy Advance,Namco,Namco,8.6,,0.14,2001
10236,10235,Hidden Mysteries: Salem Secrets - Witch Trials of 1692,Nintendo DS,GameMill,Gunnar Games,,,0.14,2010
10240,10239,Scarface: The World is Yours,Nintendo Wii,Sierra Entertainment,Radical Entertainment,8.5,,0.14,2007
10244,10243,Diner Dash: Flo on the Go,Nintendo DS,Zoo Games,Zoo Games,,,0.14,2009
10247,10246,Naruto: Ninja Council 3 (JP sales),Nintendo DS,D3 Publisher,Aspect,,,0.14,2007
10248,10247,Doshin the Giant,Nintendo GameCube,Nintendo,Param,6.8,,0.14,2002
10251,10250,Shrek 2 and Shark Tale 2-in-1 Pack,Game Boy Advance,Activision,Vicarious Visions,,,0.14,2005
10254,10253,FIFA Soccer 2005,Nintendo GameCube,EA Sports,EA Canada,8.6,,0.14,2004
10256,10255,"NewU Fitness First Mind Body, Yoga & Pilates Workout",Nintendo Wii,SouthPeak Interactive,Lightning Fish,,,0.14,2010
10261,10260,Senran Kagura Burst,Nintendo 3DS,Xseed Games,Tamsoft,6.2,7.1,0.14,2013
10263,10262,Dragon Quest Builders 2,Nintendo Switch,Square Enix,Square Enix,,,0.14,2019
10264,10263,Cake Mania 3,Nintendo DS,Majesco,Sandlot Games / Digital Embryo,,,0.14,2009
10265,10264,Just Dance: Disney Party,Nintendo Wii,Ubisoft,Land Ho!,,,0.14,2012
10266,10265,Top Spin 4,Nintendo Wii,2K Sports,2K Czech,4.0,,0.14,2011
10273,10272,Run for Money CHO Tousouchuu,Nintendo 3DS,Namco Bandai Games,Bandai Namco Games,,,0.14,2015
10274,10273,Victorious Boxers: Revolution,Nintendo Wii,Xseed Games,Cavia Inc.,5.8,,0.14,2007
10278,10277,Doom,Game Boy Advance,Activision,David A. Palmer Productions,8.3,,0.14,2001
10279,10278,Super Dodgeball Brawlers,Nintendo DS,Aksys Games,Million,6.5,,0.14,2008
10285,10284,Drawn to Life Collection,Nintendo DS,THQ,5TH Cell,,,0.14,2010
10286,10285,Fast Food Panic,Nintendo DS,SouthPeak Interactive,Dorasu,,,0.14,2010
10295,10294,Shonen Jump's Shaman King: Master of Spirits,Game Boy Advance,Konami,Konami,,,0.14,2004
10304,10303,Mx vs. ATV Reflex,Nintendo DS,THQ,Rainbow Studios,,,0.14,2009
10305,10304,Yu-Gi-Oh! Monster Capture GB,Game Boy,Konami,Konami,,,0.14,2000
10307,10306,Dream Pinball 3D,Nintendo Wii,SouthPeak Interactive,A.S.K. Homework,5.1,,0.14,2008
10308,10307,Hero's Saga Laevatein Tactics,Nintendo DS,Aksys Games,GungHo,,,0.14,2009
10309,10308,Zapper: One Wicked Cricket!,Game Boy Advance,Infogrames,Blitz Games,,,0.14,2002
10310,10309,Metal Slug Anthology,Nintendo Wii,SNK Playmore,Terminal Reality,7.2,,0.14,2006
10314,10313,Our House Party!,Nintendo Wii,Majesco,BudCat Creations,,,0.14,2009
10315,10314,Chicken Shoot,Nintendo DS,"Destination Software, Inc",FrontLine Studios,,,0.14,2007
10316,10315,Dead to Rights,Nintendo GameCube,Namco,Namco,8.1,,0.14,2002
10317,10316,Arctic Tale,Nintendo DS,DSI Games,Atomic Planet Entertainment,3.5,,0.14,2007
10319,10318,Sphinx and the Cursed Mummy,Nintendo GameCube,THQ,Eurocom Entertainment Software,8.4,,0.14,2003
10320,10319,Cranium Kabookii,Nintendo Wii,Ubisoft,Ubisoft Quebec,5.5,,0.14,2007
10323,10322,South Park: The Fractured But Whole,Nintendo Switch,Ubisoft,Ubisoft San Francisco,9.5,9.5,0.14,2018
10328,10327,Naruto RPG 2: Chidori vs Rasengan,Nintendo DS,Tomy Corporation,Tomy Corporation,,,0.14,2005
10330,10329,Nicktoons MLB,Nintendo Wii,2K Sports,2K Sports,,,0.14,2011
10334,10333,Horse Life Adventures,Nintendo Wii,Valcon Games,NEKO Entertainment Yullaby,,,0.14,2009
10341,10340,Virtua Tennis 4,Nintendo Wii,Sega,Sega-AM2,5.2,,0.14,2011
10346,10345,?�Shin Chan Flipa en colores!,Nintendo DS,505 Games,Inti Creates,,,0.14,2007
10348,10347,Taiko no Tatsujin: Don Don! Mystery Adventure,Nintendo 3DS,Namco Bandai Games,Namco Bandai Games,,,0.14,2016
10350,10349,Backyard Sports: Sandlot Sluggers,Nintendo DS,Atari,"Powerhead, LLC",,,0.14,2010
10358,10357,Assassination Classroom: Grand Siege on Korosensei,Nintendo 3DS,Namco Bandai Games,Bandai Namco Games,,,0.14,2015
10361,10360,Mr. Driller: Drill Spirits,Nintendo DS,Namco,Namco,,,0.14,2004
10362,10361,Baldur's Gate: Dark Alliance,Nintendo GameCube,Interplay,Snowblind Studios,7.7,,0.14,2002
10363,10362,Bassmasters 2000,Nintendo 64,THQ,Mass Media,3.1,,0.14,1999
10364,10363,Bio FREAKS,Nintendo 64,Midway Games,Saffire Corporation,6.2,,0.14,1998
10366,10365,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,Nintendo DS,Sega,Sega,,,0.14,2006
10367,10366,Micro Machines 64 Turbo,Nintendo 64,Midway Games,Codemasters,8.6,,0.14,1999
10368,10367,WCW Backstage Assault,Nintendo 64,Electronic Arts,Unknown,4.0,,0.14,2000
10372,10371,Gallop & Ride!,Nintendo Wii,THQ,THQ,,,0.14,2008
10374,10373,Atari's Greatest Hits: Volume 1,Nintendo DS,Atari,Atari,,,0.14,2010
10377,10376,Monster House,Nintendo GameCube,THQ,Artificial Mind and Movement,6.8,,0.14,2006
10378,10377,Yogi Bear: The Video Game,Nintendo DS,D3 Publisher,Monkey Bar Games,,,0.14,2010
10379,10378,Asphalt: Urban GT 2,Nintendo DS,Ubisoft,Virtuos / Game Source,,,0.14,2006
10382,10381,Buck Fever,Nintendo Wii,Destineer,Cokem International,,,0.14,2009
10387,10386,Hot Wheels: Beat That!,Nintendo Wii,Activision,Eutechnyx,3.3,,0.14,2007
10398,10397,Gyakuten Saiban 2,Game Boy Advance,Capcom,Capcom,,,0.14,2002
10400,10399,LEGO The Lord of the Rings,Nintendo DS,Warner Bros. Interactive Entertainment,Unknown,,,0.14,2012
10401,10400,Moshi Monsters: Katsuma Unleashed,Nintendo DS,Activision,"Black Lantern Studios, Inc.",,,0.14,2013
10405,10404,Jim Henson's the Muppets: On With the Show!,Game Boy Advance,TDK Mediactive,Vicarious Visions,6.3,,0.14,2003
10409,10408,MySims Collection,Nintendo Wii,Electronic Arts,The Sims Studio,,,0.14,2010
10414,10413,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,Game Boy Advance,Buena Vista,TOSE Software,,,0.14,2005
10415,10414,Power Pro Kun Pocket 8,Nintendo DS,Konami,PawaPuro Production,,,0.14,2005
10424,10423,NFL Blitz 20-03,Nintendo GameCube,Midway Games,Point of View,7.8,,0.14,2002
10437,10436,Scene It? Bright Lights! Big Screen!,Nintendo Wii,Warner Bros. Interactive,Screenlife Games,4.9,,0.14,2009
10438,10437,Jikkyou Powerful Pro Yakyuu Wii,Nintendo Wii,Konami,PawaPuro Production,,,0.14,2007
10439,10438,BIT.TRIP SAGA,Nintendo 3DS,Aksys Games,Gaijin Games Inc.,7.5,,0.14,2011
10441,10440,Spider-Man: Edge of Time,Nintendo DS,Activision,Beenox,,,0.14,2011
10445,10444,Star Wars: Jedi Power Battles,Game Boy Advance,THQ,HotGen Studios,,,0.14,2002
10446,10445,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,Nintendo GameCube,Bandai,Aki Corporation,8.0,,0.14,2003
10453,10452,Monster Lab,Nintendo DS,Eidos Interactive,Backbone Entertainment,,,0.14,2008
10455,10454,RockMan & Forte,Super Nintendo Entertainment System,Capcom,Capcom,,,0.14,1998
10458,10457,Master Jin Jin's IQ Challenge,Nintendo DS,Valcon Games,ASK,2.0,,0.14,2007
10461,10460,FIFA 06 Soccer,Nintendo GameCube,EA Sports,EA Canada,,,0.14,2005
10462,10461,Rayman Arena,Nintendo GameCube,Ubisoft,Ubisoft,6.2,,0.14,2002
10463,10462,4X4 EVO 2,Nintendo GameCube,VU Games,Terminal Reality,5.1,,0.14,2002
10466,10465,Rodea the Sky Soldier,Nintendo Wii U,NIS America,Kadokawa Games,7.0,6.4,0.14,2015
10468,10467,NBA 2K13,Nintendo Wii U,2K Sports,Visual Concepts,7.6,7.1,0.14,2012
10470,10469,Puyo Puyo!! 20th Anniversary,Nintendo DS,Sega,Sega,,,0.14,2011
10471,10470,Shining Soul,Game Boy Advance,Atlus,Next Entertainment,5.5,,0.14,2003
10477,10476,Paws & Claws: Pet Vet 2,Nintendo DS,THQ,ValuSoft,,,0.14,2007
10488,10487,Imagine: Fashion Stylist,Nintendo DS,Ubisoft,Magic Pockets,,,0.14,2010
10489,10488,Fear Factor: Unleashed,Game Boy Advance,Hip Interactive,Arush Entertainment,3.0,,0.14,2004
10491,10490,Robots,Nintendo DS,VU Games,Amaze Entertainment,4.5,,0.14,2005
10494,10493,Alvin and the Chipmunks,Nintendo DS,Brash Entertainment,Sensory Sweep Studios,4.5,,0.14,2007
10498,10497,Valhalla Knights: Eldar Saga,Nintendo Wii,Xseed Games,K2 / Kurogane,3.5,7.9,0.14,2009
10500,10499,7th Dragon,Nintendo DS,Sega,imageepoch Inc.,,,0.14,2009
10501,10500,Pet Pals: Animal Doctor,Nintendo Wii,Legacy Interactive,Legacy Interactive,4.1,,0.14,2008
10503,10502,LEGO Island Xtreme Stunts,Game Boy Advance,LEGO Media,Silicon Dreams,,,0.14,2002
10504,10503,Happy Feet,Nintendo Wii,Midway Games,Artificial Mind and Movement,4.5,,0.14,2006
10510,10509,Hot Wheels: World Race,Game Boy Advance,THQ,Climax Group,,,0.14,2003
10511,10510,Major League Baseball 2K8,Nintendo Wii,2K Sports,Kush Games,6.5,,0.14,2008
10520,10519,Jikkyou Powerful Pro Baseball Heroes,Nintendo 3DS,Konami Digital Entertainment,Konami,,,0.14,2016
10522,10521,Kamen Rider Battle: Ganbaride Card Battle Taisen,Nintendo DS,Namco Bandai,Bandai Namco Games,,,0.14,2010
10523,10522,Tomb Raider: The Prophecy,Game Boy Advance,Ubisoft,Ubisoft Milan,,,0.14,2002
10525,10524,Go Play: Circus Star,Nintendo Wii,Majesco,N-Fusion Interactive Entertainment Corp.,,,0.14,2009
10526,10525,Metal Slug 7,Nintendo DS,Ignition Entertainment,SNK Playmore Corporation,6.9,,0.14,2008
10528,10527,Gyakuten Saiban 2,Game Boy Advance,Capcom,Capcom,,,0.14,2002
10531,10530,Fashion Studio: Paris Collection,Nintendo DS,Ubisoft,Ubisoft,,,0.14,2009
10539,10538,Disney's Cinderella: Magical Dreams,Game Boy Advance,Buena Vista,Culture Brain,6.0,,0.14,2005
10540,10539,Gourmet Chef: Cook Your Way to Fame,Nintendo DS,Ubisoft,,7.0,,0.14,2008
10542,10541,Tiger Woods PGA Tour 2005,Nintendo GameCube,EA Sports,EA Redwood Shores,9.0,,0.14,2004
10544,10543,G.I. Joe: The Rise of Cobra,Nintendo DS,Electronic Arts,Fall Line Studio,5.6,,0.14,2009
10553,10552,Magnetica,Nintendo DS,Nintendo,Mitchell,8.0,,0.14,2006
10554,10553,NBA 2K Playgrounds 2,Nintendo Switch,2K Games,Saber Interactive,,,0.14,2018
10557,10556,Top Spin 3,Nintendo DS,2K Sports,Pam Development,8.0,,0.14,2008
10560,10559,Open Season,Nintendo DS,Ubisoft,Ubisoft Montreal,7.4,,0.13,2006
10563,10562,Let's Play Ballerina,Nintendo DS,Deep Silver,ZigZagIsland,,,0.13,2010
10566,10565,Monster Jam,Nintendo DS,Activision,Torus Games,7.0,,0.13,2007
10567,10566,Cruise Ship Vacation Games,Nintendo Wii,GameMill,Frozen Codebase,,,0.13,2009
10568,10567,Kung Fu Panda 2,Nintendo Wii,THQ,THQ,3.0,,0.13,2011
10569,10568,Back At The Barnyard: Slop Bucket Games,Nintendo DS,THQ,Firemint,,,0.13,2008
10571,10570,Vampire Moon: The Mystery of the Hidden Sun,Nintendo DS,City Interactive,City Interactive,,,0.13,2010
10572,10571,James Bond 007: Nightfire,Game Boy Advance,Electronic Arts,JV Games,7.2,,0.13,2003
10573,10572,Little League World Series Baseball 2009,Nintendo DS,Activision,Black Lantern Studios,,,0.13,2009
10575,10574,Need for Speed Underground 2,Nintendo DS,Electronic Arts,Pocketeers,7.0,,0.13,2005
10576,10575,Nitrobike,Nintendo Wii,Ubisoft,Left Field Productions,6.5,,0.13,2008
10577,10576,Medalot 7,Nintendo 3DS,Rocket Company,Delta Factory,,,0.13,2012
10580,10579,Pinball Hall of Fame: The Gottlieb Collection,Nintendo Wii,Crave Entertainment,FarSight Studios,7.0,,0.13,2010
10585,10584,Bratz,Game Boy Advance,Ubisoft,DC Studios,,,0.13,2003
10587,10586,Quick Yoga Training,Nintendo DS,Ubisoft,Ubisoft,2.5,,0.13,2008
10596,10595,Baseball Advance,Game Boy Advance,THQ,Smilebit,8.3,,0.13,2002
